Source,Destination,Capacity
199,139,78
111,26,3
157,142,67
9,15,27
148,93,54
46,82,7
7,90,72
172,157,21
180,18,49
199,31,13
111,147,56
171,198,73
9,136,26
104,144,60
123,157,47
34,85,72
180,139,61
39,163,43
37,90,81
23,155,25
157,155,65
132,98,68
16,152,30
29,91,11
103,40,1
134,144,84
124,99,7
182,40,38
127,104,51
38,32,49
164,171,73
57,45,4
175,37,82
120,101,20
18,53,78
59,91,22
99,163,77
186,51,98
175,158,58
106,58,92
147,59,40
152,174,28
105,99,89
8,166,80
168,118,54
30,184,97
15,61,65
175,50,41
87,166,50
4,168,80
193,67,82
77,121,32
163,161,89
52,64,73
126,13,11
10,67,80
170,56,95
189,69,81
1,18,84
54,110,13
174,175,52
91,177,83
77,13,13
75,169,93
8,179,69
11,184,18
170,177,52
54,2,53
12,5,88
3,185,61
177,72,79
22,198,68
77,134,24
149,10,94
98,193,49
170,69,56
82,185,28
68,21,38
155,175,30
172,78,72
58,13,94
89,80,80
61,18,13
107,134,39
46,124,75
137,13,48
123,78,26
67,183,73
86,196,48
53,19,52
58,134,69
56,24,77
148,27,32
151,32,40
156,147,56
49,21,22
21,188,41
95,137,65
155,188,31
12,139,25
53,140,3
153,78,74
72,153,24
130,131,60
83,19,73
132,140,35
192,191,28
44,27,76
21,80,67
138,76,21
136,151,9
7,37,10
194,92,75
166,30,65
111,94,6
148,161,77
103,95,37
122,108,98
139,48,89
124,154,25
99,97,87
44,161,72
71,35,14
16,99,45
2,164,81
166,43,76
50,97,79
113,153,90
48,172,74
105,154,99
154,46,19
66,162,98
140,111,77
112,49,48
184,154,99
115,54,24
73,57,97
108,51,61
8,113,17
154,167,44
85,67,22
167,106,97
112,170,17
87,113,63
128,114,59
193,14,24
177,6,84
22,132,36
168,186,28
176,47,80
85,188,88
79,114,14
82,119,59
155,109,49
158,114,20
91,124,73
177,127,73
77,189,65
47,17,59
65,71,22
115,188,15
82,11,11
109,114,10
54,178,33
128,127,26
188,178,64
174,14,75
31,194,25
191,183,89
144,71,38
42,60,74
88,176,2
32,15,51
63,119,51
156,81,11
153,12,77
53,74,82
172,25,100
72,87,45
9,4,78
198,199,7
46,71,79
109,127,43
67,130,56
12,194,30
199,20,41
130,186,42
0,76,7
19,89,4
60,90,55
192,17,77
123,146,55
21,135,7
136,85,100
34,74,80
72,100,60
199,141,62
157,144,40
146,22,37
187,23,73
27,34,22
150,141,17
62,28,92
153,146,37
125,84,73
102,100,79
96,26,100
41,90,25
187,144,3
13,28,2
62,149,50
20,152,20
180,141,22
37,92,82
111,41,69
152,42,87
132,100,73
118,165,43
103,42,41
50,152,65
69,165,53
182,42,99
99,44,51
145,160,71
38,34,16
164,173,46
15,50,14
175,39,65
20,165,91
106,168,12
154,101,12
112,104,99
186,53,84
170,45,91
15,171,96
106,60,53
18,176,73
147,61,53
64,63,49
27,181,75
121,45,99
85,122,72
98,61,100
101,66,86
4,170,46
22,187,95
168,12,84
195,115,1
126,15,73
167,53,41
170,58,46
109,48,63
188,112,75
12,115,92
107,123,76
167,174,83
198,12,4
165,64,80
98,74,39
142,117,63
1,141,25
155,56,61
88,2,70
137,123,71
49,10,1
68,23,94
155,177,7
75,184,38
149,133,80
165,77,47
63,66,29
137,15,21
104,67,94
183,131,88
21,69,74
7,134,67
155,69,90
81,83,65
58,136,12
199,75,27
144,139,56
28,193,45
0,131,98
151,34,79
137,136,51
178,137,54
7,26,16
134,67,77
72,155,2
199,196,17
125,18,68
37,134,8
111,83,71
9,72,91
60,37,90
46,139,93
49,144,42
39,99,35
144,152,15
146,198,34
113,21,95
99,86,26
71,24,97
117,140,58
180,196,53
185,45,12
129,150,22
41,37,28
30,107,91
71,145,79
90,158,75
122,110,45
120,37,2
139,50,76
180,88,73
143,169,69
55,56,20
44,163,89
85,164,73
118,112,5
115,43,70
175,94,75
139,171,32
18,110,70
97,174,16
50,99,97
55,177,30
113,155,62
184,35,96
193,3,57
77,57,70
168,175,55
154,48,24
198,54,29
184,156,64
175,107,96
1,183,74
119,175,23
17,164,84
191,51,7
126,70,45
112,172,59
84,110,89
115,177,84
1,75,45
147,129,5
174,3,14
193,16,50
3,121,48
149,175,97
135,11,98
140,126,86
179,54,92
10,16,52
51,17,57
82,121,20
101,134,59
54,59,35
12,62,59
172,14,74
17,177,40
135,132,92
46,60,8
10,137,64
81,17,7
100,67,70
12,183,68
199,9,59
3,134,24
70,124,10
61,75,84
162,127,54
93,27,87
192,6,48
156,83,9
68,199,9
183,186,53
35,22,59
21,124,44
100,188,43
12,75,28
199,130,50
144,194,37
70,16,16
171,68,17
61,196,11
176,183,54
19,199,8
5,35,23
32,138,67
104,14,70
49,78,12
68,91,75
95,194,23
26,94,42
141,81,96
153,135,58
39,33,67
199,22,1
9,127,28
88,191,90
183,199,65
76,36,55
134,14,17
34,76,69
139,92,76
180,130,5
171,81,95
27,36,47
13,138,8
118,154,38
51,164,75
150,143,17
103,31,12
48,95,65
134,135,12
39,46,26
111,151,47
69,154,74
160,43,22
60,105,19
99,33,3
44,97,28
118,46,75
30,162,30
175,28,67
20,154,71
139,105,47
39,167,75
78,95,25
113,89,69
13,151,73
99,154,49
90,105,42
124,103,55
99,46,70
15,52,65
120,105,30
106,170,44
119,109,36
94,52,52
154,103,84
173,116,65
140,168,1
167,42,20
112,106,74
43,6,41
175,162,34
73,114,85
188,101,100
133,165,25
50,167,44
91,168,60
22,68,75
8,170,77
149,109,84
85,124,43
186,176,64
98,63,49
184,103,82
147,184,36
155,45,94
59,108,55
174,58,18
107,4,71
24,6,66
156,125,21
18,191,8
177,184,59
70,58,7
144,7,94
80,22,28
121,60,10
181,74,6
126,138,67
179,1,35
21,58,36
12,9,77
3,189,86
61,130,81
135,79,84
47,195,25
148,18,14
49,12,62
109,63,78
21,179,31
7,15,45
12,130,88
141,15,32
172,82,66
144,20,8
89,84,41
75,186,58
42,9,37
74,190,81
46,128,90
165,79,17
192,182,85
104,69,81
178,18,12
123,82,13
68,146,14
21,71,63
62,72,5
7,136,77
136,21,73
34,10,76
146,187,56
46,20,96
63,189,79
34,131,66
153,82,32
53,144,77
172,95,16
72,157,75
158,197,54
111,85,78
171,136,97
102,36,63
41,26,20
60,39,61
13,193,82
132,144,15
104,82,83
7,149,34
120,26,20
125,141,51
78,29,39
113,23,1
13,85,81
178,152,48
16,90,50
90,39,88
35,103,71
136,155,89
48,42,50
134,82,18
120,147,87
111,98,5
14,165,85
55,166,63
41,39,98
113,144,91
131,161,67
43,48,28
120,39,49
106,104,32
6,166,33
78,42,31
143,171,4
108,150,96
99,101,53
57,104,94
194,109,94
133,99,44
152,112,43
105,37,44
50,101,78
124,50,30
91,102,44
55,179,74
168,56,48
173,171,44
186,110,19
4,106,43
64,120,37
105,158,6
124,171,3
22,123,100
168,177,5
195,51,6
126,180,85
186,2,14
198,56,98
57,117,67
189,7,15
15,120,43
133,112,33
193,126,99
191,53,78
91,115,9
168,69,19
198,177,86
65,62,74
10,126,71
156,180,36
101,15,59
183,54,2
128,118,41
61,64,49
79,118,61
184,171,44
51,19,79
54,61,65
158,118,78
190,70,81
80,198,9
52,136,11
10,139,56
192,116,40
104,3,16
68,80,78
109,118,38
21,5,17
7,70,27
67,121,75
31,198,20
172,137,12
157,14,52
74,16,18
5,145,62
46,183,86
65,196,4
165,134,34
82,136,58
141,191,65
53,78,19
58,193,62
70,18,90
37,70,8
42,185,40
102,199,24
178,194,54
123,29,78
141,83,30
53,199,45
153,137,67
125,75,3
199,24,89
70,139,57
46,196,94
132,199,37
104,137,37
76,38,65
139,94,92
180,132,41
111,32,26
55,100,18
160,153,33
27,38,78
13,140,38
145,30,54
117,197,64
134,137,96
124,92,13
85,100,63
2,102,14
62,153,47
15,41,40
120,94,82
194,43,68
59,84,91
55,113,35
94,41,10
113,91,51
154,92,25
30,56,32
145,43,99
112,95,68
115,100,82
18,167,28
92,153,75
152,167,97
140,49,78
85,113,48
30,177,34
24,103,2
43,116,98
106,172,61
17,100,40
77,114,4
196,102,87
43,8,58
170,49,37
189,62,26
101,178,27
188,103,54
133,167,44
119,3,33
110,183,61
3,57,92
108,110,83
140,62,4
167,165,35
87,172,21
147,186,68
100,111,95
174,60,90
64,188,26
31,11,7
177,65,50
22,191,45
75,54,21
116,55,12
19,122,37
65,9,12
170,62,5
82,178,72
128,65,37
188,116,2
155,168,18
172,71,52
72,133,51
91,183,29
130,111,98
102,12,42
181,76,94
167,178,95
197,20,68
147,199,94
95,9,15
26,138,54
100,124,34
199,66,46
70,181,60
116,68,76
61,132,97
14,20,72
165,189,90
46,9,14
132,12,39
32,74,79
109,65,60
40,194,78
153,71,83
177,199,87
130,124,83
190,138,91
9,63,42
60,28,19
192,184,2
49,135,41
26,151,34
67,189,13
171,17,86
157,82,80
162,197,11
148,33,43
60,149,45
113,12,16
151,38,92
178,141,3
90,28,94
35,92,41
34,133,5
129,141,58
41,28,27
113,133,34
132,146,25
44,33,61
62,87,31
7,151,3
23,95,16
124,147,57
36,34,50
160,100,73
60,162,18
16,92,89
29,31,78
120,149,13
92,87,96
152,101,1
50,90,30
124,39,5
196,144,81
113,146,81
187,95,54
154,147,41
66,34,30
85,47,78
71,149,31
84,88,43
48,165,28
20,103,52
64,109,29
124,160,95
143,173,1
22,112,61
154,39,83
140,104,43
112,42,3
117,157,57
175,98,1
133,101,10
78,165,95
149,45,20
154,160,90
167,99,13
45,109,34
61,53,91
195,53,35
79,107,23
184,160,43
10,7,43
156,61,9
73,63,72
147,12,49
12,53,9
3,4,29
135,123,3
80,187,31
167,112,47
65,64,78
82,4,49
109,107,1
54,171,21
31,187,19
58,61,75
88,169,84
162,118,19
93,18,38
137,61,72
156,74,49
100,179,59
174,128,68
153,5,3
12,66,96
86,15,65
53,67,18
144,185,91
135,136,83
28,10,10
88,61,83
74,126,39
63,4,97
49,69,58
12,187,85
172,139,50
171,180,89
190,193,8
148,196,7
46,185,33
178,75,12
7,193,21
190,85,61
9,10,95
157,137,78
69,24,8
0,190,30
46,77,4
178,196,58
16,134,49
7,85,72
153,139,51
39,37,79
37,193,32
70,141,55
166,78,29
23,29,33
123,152,1
62,142,27
92,21,100
37,85,51
152,35,89
160,155,46
187,29,26
30,45,48
35,160,3
76,161,3
134,139,38
166,91,95
9,144,27
96,32,21
41,96,71
159,88,43
122,169,72
161,97,25
152,48,39
17,89,95
110,51,89
55,115,35
154,94,77
103,48,100
87,40,52
6,115,88
92,155,14
188,92,22
105,94,18
50,158,19
3,46,63
182,48,49
127,112,12
168,113,96
84,156,72
142,97,9
106,174,16
133,48,81
174,49,59
17,102,24
91,51,91
168,5,58
167,46,59
57,174,24
186,59,87
73,118,50
191,110,80
22,72,87
186,180,34
198,5,63
165,57,94
84,169,53
170,172,16
176,108,95
121,172,38
179,113,93
79,175,35
128,67,78
155,170,20
86,70,100
72,135,76
177,188,20
144,11,34
28,65,15
33,180,65
52,193,84
167,180,14
65,132,52
10,196,92
104,60,94
109,175,16
21,62,47
95,11,78
155,62,8
26,140,40
93,86,67
32,76,23
151,27,38
123,194,45
21,183,74
95,132,75
169,81,65
134,60,66
26,32,22
67,70,34
111,76,30
116,191,64
190,140,86
47,91,77
88,129,33
129,130,29
151,148,15
104,73,12
178,22,34
7,140,88
153,194,41
20,79,25
70,196,28
146,191,19
118,92,94
134,73,75
194,87,36
37,140,62
9,78,7
50,79,85
69,92,29
129,143,16
113,135,51
13,197,95
30,100,8
145,87,30
90,151,32
164,100,87
117,25,26
39,105,59
166,146,65
124,149,79
41,151,73
127,154,15
154,28,67
118,105,33
16,94,54
15,98,29
48,46,96
194,100,89
127,46,38
154,149,95
48,167,83
87,95,73
78,46,64
105,149,98
182,103,9
80,55,83
78,167,86
31,55,95
168,60,68
11,113,19
10,117,76
115,170,59
188,160,22
17,49,82
77,63,62
149,168,97
121,106,72
66,170,45
179,47,98
142,165,11
114,66,52
100,168,86
155,104,9
193,130,18
172,7,72
72,69,10
58,171,10
158,109,6
190,61,80
126,76,34
46,53,95
137,171,31
49,58,76
183,58,17
100,60,12
141,61,11
191,178,53
88,171,56
137,63,71
123,128,45
150,2,99
67,4,72
12,68,49
172,20,52
177,135,51
77,197,93
111,10,69
171,61,47
162,12,25
19,192,52
32,131,49
65,79,64
104,7,55
49,71,56
123,20,42
68,84,58
21,9,84
7,74,82
141,74,57
86,138,4
39,26,52
70,130,35
144,79,53
28,133,42
88,184,85
162,133,13
160,23,79
63,127,98
104,128,61
16,15,55
141,195,75
153,20,87
194,21,58
139,85,90
56,87,90
50,13,43
160,144,83
132,82,65
71,72,31
16,136,90
134,128,30
180,15,59
166,80,1
171,195,41
23,31,27
9,133,100
25,77,27
99,26,66
30,155,81
62,144,85
134,20,88
175,21,57
120,85,97
139,98,34
23,152,76
152,37,83
157,152,13
8,29,10
113,82,7
99,147,35
16,149,72
90,98,3
48,101,15
175,142,55
194,155,49
106,42,69
69,160,86
22,48,9
96,34,88
108,88,51
11,155,27
120,98,73
20,160,54
59,88,78
78,101,32
17,91,66
110,53,77
196,93,51
152,171,84
168,115,54
80,2,92
66,104,39
11,168,57
15,58,100
193,64,71
91,53,28
177,56,33
58,105,54
77,118,45
94,58,99
61,110,48
195,110,79
179,102,87
198,115,67
10,64,83
174,172,60
130,102,62
126,131,17
19,5,99
10,185,100
101,74,42
183,113,37
147,190,34
174,64,27
86,180,4
47,188,43
121,174,81
179,115,35
98,190,51
10,77,92
192,54,31
21,172,66
174,185,85
12,123,3
72,137,18
75,179,81
47,80,74
162,67,53
74,183,94
165,72,3
65,134,29
151,137,81
169,191,66
21,64,83
172,196,52
53,16,45
89,198,93
56,21,90
42,123,46
83,124,47
0,126,60
160,78,51
60,140,10
46,13,58
132,16,9
178,132,65
155,185,47
134,62,68
199,191,27
9,67,93
46,134,14
49,139,92
90,140,54
164,89,11
34,16,87
39,94,28
9,188,76
102,150,97
187,194,27
132,29,27
118,94,36
117,135,89
48,35,46
34,137,22
120,140,45
180,191,75
152,92,65
14,158,10
196,135,4
41,32,4
27,97,73
145,89,36
164,102,22
103,92,98
64,100,10
143,164,80
36,38,99
196,27,58
108,143,88
99,94,64
118,107,62
50,94,72
168,49,3
126,52,58
112,154,44
188,149,2
105,151,57
191,154,81
124,164,86
77,52,3
22,116,93
168,170,87
161,167,32
59,156,86
17,159,33
91,108,41
130,36,2
22,8,78
149,49,6
168,62,34
142,46,19
183,47,64
73,175,44
100,49,6
58,52,95
66,172,97
98,124,60
43,188,95
184,164,100
137,52,65
101,129,40
183,168,9
95,55,68
155,106,46
100,170,57
174,119,81
172,9,60
177,124,92
61,178,10
135,127,37
80,191,73
93,130,6
156,186,87
123,9,51
169,125,12
7,63,51
40,11,88
58,65,90
89,132,74
61,70,64
88,173,50
165,127,49
137,65,44
35,17,28
141,184,76
34,58,27
153,9,14
144,189,65
42,178,17
61,191,64
190,76,86
135,140,28
74,130,68
5,30,9
150,125,47
12,191,46
199,17,58
138,7,41
102,84,41
88,186,98
162,135,72
132,192,90
165,140,51
35,30,88
21,132,26
7,197,35
120,74,10
194,23,59
53,84,23
92,12,88
97,90,83
9,14,27
69,28,54
160,146,56
113,71,45
13,133,24
132,84,79
118,149,80
164,36,66
62,25,56
180,17,66
92,133,86
9,135,81
69,149,98
85,93,73
76,44,62
136,95,48
20,149,9
139,100,43
180,138,20
152,39,41
36,93,26
30,49,93
16,151,55
87,31,80
92,146,35
50,149,35
69,162,54
163,26,86
127,103,33
184,85,46
84,147,32
122,173,71
87,152,64
106,165,73
64,168,71
163,147,22
75,34,60
140,163,4
52,50,82
112,101,74
170,42,67
101,171,1
175,157,76
128,45,22
73,109,18
147,58,72
193,174,1
105,98,88
191,101,85
110,176,63
3,50,24
121,42,22
79,45,67
82,50,55
147,179,90
10,66,52
170,55,77
101,184,37
67,48,8
177,179,13
3,63,9
167,171,54
65,123,91
63,50,100
21,53,81
26,131,39
58,120,64
89,187,93
190,10,9
162,177,22
14,13,66
192,56,30
137,120,27
35,72,25
183,7,14
150,59,87
95,123,91
67,61,4
177,192,71
42,4,66
60,21,69
46,123,1
65,136,60
151,139,56
104,64,43
62,67,79
141,131,83
139,21,54
199,72,11
144,136,62
185,137,67
37,10,96
56,23,71
102,139,54
148,26,66
60,142,26
146,182,37
13,67,98
104,185,43
21,187,67
48,24,89
134,64,93
72,152,66
92,67,10
157,196,57
83,18,87
28,82,53
127,24,92
132,139,90
44,26,25
104,77,26
145,78,63
153,198,80
120,21,72
139,34,76
196,16,96
60,155,95
25,134,67
145,199,42
16,85,98
76,99,44
117,137,8
29,24,99
48,37,6
37,144,19
97,158,87
27,99,7
113,139,33
154,140,5
11,91,82
184,19,61
120,34,15
78,37,51
55,53,18
85,161,82
112,35,95
188,30,48
133,94,4
152,107,88
191,35,57
154,153,16
52,105,93
85,53,93
103,107,51
193,0,3
191,156,85
3,105,67
182,107,65
61,46,91
80,59,78
85,174,18
184,153,47
43,177,6
156,54,61
18,120,39
133,107,53
12,46,39
31,59,100
177,113,90
77,175,14
75,102,94
167,105,4
183,49,57
12,167,100
3,118,41
77,67,75
149,172,78
47,124,71
66,174,48
65,178,54
10,13,75
82,118,13
119,185,77
70,0,29
88,54,83
162,3,19
10,134,23
68,75,88
54,177,30
95,178,7
72,194,34
46,178,51
137,67,58
104,119,5
169,19,89
136,71,70
153,11,89
39,138,37
58,188,44
37,65,67
56,78,33
9,3,95
28,16,16
129,68,49
74,132,91
146,8,54
113,60,94
95,191,20
153,132,16
56,199,61
171,186,67
23,22,50
9,124,59
41,76,59
32,27,92
159,68,80
90,197,86
2,84,21
76,33,23
62,135,86
39,151,1
78,79,54
138,130,68
9,16,90
27,33,61
99,138,15
35,153,89
153,145,78
6,95,94
111,148,64
185,97,72
9,137,85
27,154,83
113,194,48
11,146,58
159,81,22
145,146,20
164,159,87
103,149,52
15,36,36
161,90,89
180,140,61
78,92,49
64,157,65
99,151,62
29,92,30
115,95,92
64,49,10
85,108,48
103,162,51
15,49,57
101,52,75
142,90,17
77,109,17
75,36,60
154,100,68
195,101,60
112,103,47
98,168,55
163,41,48
89,55,91
186,173,62
98,60,3
101,65,3
40,55,42
114,4,72
155,42,92
100,106,76
177,60,80
89,176,6
75,49,100
121,165,49
140,178,42
65,4,11
137,109,13
156,122,40
101,186,40
128,60,32
67,50,18
72,128,62
144,4,50
89,68,31
116,171,27
190,120,23
60,10,22
46,112,33
170,178,21
63,52,33
158,60,67
199,61,62
56,12,85
88,1,74
148,15,13
5,195,73
46,4,71
132,7,81
197,136,80
90,10,30
67,63,39
12,127,65
9,58,5
135,197,10
41,10,32
5,87,60
192,179,69
44,15,36
159,2,83
178,15,71
49,130,48
197,28,57
153,187,20
34,7,92
120,10,28
20,72,68
180,61,76
39,85,95
171,12,28
14,28,34
60,144,6
178,136,19
199,195,1
37,133,51
50,72,33
13,190,62
132,141,37
151,154,85
104,79,16
145,80,25
150,195,47
2,31,67
180,74,65
4,77,37
97,39,76
157,90,29
160,95,83
60,157,74
187,198,97
113,20,59
154,21,51
118,98,27
112,24,37
115,29,83
134,79,17
139,157,8
180,195,91
18,96,89
92,82,34
124,34,74
196,139,77
27,101,64
25,28,81
184,21,85
84,83,22
106,101,33
4,90,55
163,83,80
96,93,97
140,99,22
85,163,6
112,37,67
1,169,33
73,45,95
152,109,82
17,150,93
36,163,42
196,152,15
94,104,39
154,155,31
66,42,88
167,94,28
29,160,30
161,50,17
168,174,30
93,0,19
89,2,75
149,53,50
61,169,87
94,117,72
135,118,10
176,156,68
195,169,96
107,56,51
5,8,39
100,53,40
191,171,73
130,161,34
149,174,18
168,187,38
88,164,20
107,177,71
126,190,78
82,120,52
35,8,52
130,53,21
176,169,44
80,195,98
47,18,97
148,70,24
192,113,24
169,129,27
62,3,15
53,183,59
86,131,28
125,59,3
144,72,35
185,73,74
47,139,96
60,78,48
151,196,7
192,5,25
63,120,61
104,121,38
123,134,67
68,198,18
21,123,67
62,124,84
125,180,85
199,129,91
37,67,33
83,183,91
113,62,52
51,150,70
104,13,68
62,16,7
134,121,48
34,183,59
37,188,33
171,188,90
23,24,93
28,139,91
143,89,32
13,16,45
104,134,19
117,73,73
81,150,13
175,14,14
166,194,32
23,145,97
152,30,79
97,94,100
187,24,26
173,89,6
159,191,85
30,40,39
103,30,35
34,196,13
120,199,53
87,22,19
106,35,9
92,137,43
50,140,40
69,153,91
143,102,57
108,81,29
182,30,80
187,145,67
99,32,93
44,96,76
122,164,66
15,38,58
59,81,46
193,44,47
105,197,93
17,84,93
173,102,49
189,46,61
87,35,72
106,48,94
188,87,85
182,43,74
66,97,60
126,111,9
98,49,37
43,113,51
170,154,80
101,54,43
1,116,43
161,105,2
36,110,72
80,116,21
33,41,59
179,95,88
79,157,95
170,46,12
156,111,35
54,100,72
174,165,12
77,3,72
121,46,81
167,162,5
24,113,27
10,178,62
170,167,54
197,4,55
1,129,56
142,105,20
109,157,87
58,111,84
3,175,60
177,62,97
22,188,69
89,178,78
75,51,66
195,116,52
179,108,66
79,170,63
98,183,38
63,162,5
137,111,91
156,124,3
68,11,18
54,113,71
155,165,71
174,178,90
67,52,97
60,12,54
46,114,26
