Source,Destination,Capacity
291,234,60
156,9,81
309,288,45
92,290,66
274,1,30
205,167,79
193,76,16
124,242,60
3,181,28
256,132,12
369,9,9
85,250,34
327,12,11
332,356,77
43,253,27
115,129,70
156,130,14
1,256,92
147,310,98
4,298,98
133,183,71
58,9,20
262,4,6
286,361,22
1,148,23
54,240,98
362,356,37
40,76,42
397,350,39
378,71,56
42,122,66
135,84,70
33,302,27
286,253,63
244,256,50
87,309,23
7,20,18
246,302,60
232,138,71
378,192,44
322,297,51
126,385,69
201,7,30
238,74,24
183,138,44
274,256,10
389,243,64
320,372,37
301,130,44
237,374,82
278,146,54
295,315,87
308,25,69
266,257,16
192,79,31
21,197,84
348,326,7
114,159,67
157,206,94
176,256,77
162,321,96
88,143,71
261,34,90
266,149,8
305,77,40
123,100,28
164,101,2
398,39,78
343,369,57
62,90,26
375,321,84
282,93,62
359,313,26
273,44,81
138,85,8
83,149,34
396,380,33
303,152,53
0,151,58
354,383,7
393,82,59
324,211,56
329,326,55
153,100,4
111,332,63
240,217,64
111,103,74
220,275,98
187,98,91
178,278,97
123,342,99
219,50,100
305,90,51
291,155,88
76,1,44
356,55,82
259,388,45
42,390,69
224,101,8
358,330,71
243,114,24
270,217,7
344,166,5
349,281,69
32,345,44
310,289,74
103,225,80
15,112,38
268,292,40
106,230,58
139,178,18
59,155,100
367,42,8
83,283,21
143,297,27
344,287,74
127,289,28
330,160,68
261,289,26
99,227,33
305,332,21
184,42,75
392,220,27
244,56,11
39,361,17
138,340,12
353,228,21
193,10,20
22,128,25
8,230,24
237,53,32
94,4,89
388,222,100
230,279,77
175,114,20
142,166,24
54,53,77
147,15,42
4,232,44
18,130,4
274,56,4
75,112,49
11,356,1
214,190,12
368,105,18
337,297,6
54,174,65
40,10,83
3,128,87
38,351,56
329,5,15
114,80,71
31,311,98
17,184,34
80,203,68
121,241,45
5,29,60
63,7,88
1,324,26
128,365,42
114,201,52
64,380,42
339,319,25
177,257,96
144,80,18
135,31,8
52,262,55
79,365,71
387,252,11
202,206,15
95,80,90
389,298,17
306,263,99
70,252,78
199,137,67
47,39,86
253,144,43
65,93,23
244,324,3
352,86,37
211,147,75
128,378,63
257,263,34
269,88,91
169,150,24
26,101,18
241,26,78
141,88,37
172,155,18
287,142,24
158,257,33
77,332,70
9,134,30
303,86,16
79,378,68
349,202,32
280,368,63
46,201,33
211,268,85
338,309,91
233,27,23
274,324,11
81,158,74
375,376,54
282,148,100
378,381,91
130,316,80
56,101,24
74,384,6
330,81,33
60,220,44
275,145,39
160,158,82
206,274,13
151,338,6
294,387,94
327,335,96
333,86,66
178,212,83
197,225,92
103,38,66
218,284,41
157,274,2
242,89,84
113,204,60
338,322,34
319,43,81
357,335,26
250,209,98
16,42,44
76,56,7
103,159,76
134,263,21
356,339,21
199,392,44
9,268,97
336,397,49
16,392,71
324,279,65
328,398,15
205,35,64
224,48,31
187,166,57
99,282,94
272,210,24
136,349,77
122,185,46
207,0,75
358,169,65
55,360,26
215,349,87
110,67,45
344,234,78
330,336,87
25,225,9
140,175,65
85,239,14
300,164,91
167,49,64
291,344,50
84,51,90
161,5,84
307,59,79
214,16,47
360,70,86
2,362,54
390,178,87
156,11,88
101,75,94
1,137,58
340,357,97
235,75,30
18,306,13
59,344,45
362,116,85
307,180,83
279,347,25
158,57,1
108,236,80
311,70,84
173,365,73
66,239,10
52,304,6
186,304,32
313,116,26
115,131,36
285,17,73
343,224,1
109,57,22
193,199,94
279,239,51
394,189,59
320,240,2
339,253,92
232,127,41
77,253,73
61,16,53
369,132,80
396,235,63
179,8,69
313,237,75
376,293,25
133,306,66
389,232,72
100,129,25
12,16,15
361,133,33
130,8,95
223,199,51
80,379,40
374,368,57
126,266,50
198,371,69
253,78,15
189,322,15
230,360,21
338,122,91
271,132,45
95,135,45
315,138,48
260,202,24
301,11,19
58,253,57
70,78,86
74,197,91
327,148,70
46,135,68
211,202,66
269,143,20
62,79,28
12,258,76
213,19,28
253,320,84
146,194,99
192,310,89
132,30,25
266,259,15
252,95,91
197,159,56
238,197,37
342,25,66
171,143,68
245,92,75
231,157,26
60,275,53
93,223,94
354,264,18
159,25,65
141,385,41
315,272,42
158,325,52
199,326,93
254,262,46
278,390,86
116,328,70
157,329,68
146,207,28
154,31,57
99,95,59
370,329,96
175,90,27
172,344,21
254,154,41
207,42,3
231,170,15
129,388,94
275,213,37
132,164,57
25,38,28
238,331,37
272,144,90
346,93,84
131,168,77
356,286,81
317,331,42
243,116,34
55,65,26
275,334,91
338,390,61
319,111,8
365,227,26
236,342,27
37,398,7
210,60,49
297,214,11
108,49,51
209,101,92
388,103,66
118,242,28
71,396,91
11,116,40
85,65,31
379,283,63
291,399,21
203,286,83
18,11,27
110,243,81
325,168,5
311,4,61
94,235,62
365,240,70
84,227,17
290,66,35
59,399,64
128,4,43
50,350,67
265,238,36
344,302,61
397,165,82
209,343,96
149,63,84
145,358,67
103,361,9
156,187,45
59,291,57
260,15,3
36,307,91
77,308,81
89,133,39
204,120,45
80,313,2
80,84,78
186,251,7
98,367,88
198,76,65
357,69,95
73,310,70
95,69,53
169,18,47
260,136,81
67,7,26
3,251,14
77,200,96
89,25,81
281,195,73
52,372,12
126,321,61
167,359,79
253,133,28
24,310,58
84,361,25
82,251,29
390,367,2
142,302,39
301,295,72
246,130,93
361,80,18
3,372,78
70,133,59
149,197,46
181,378,26
234,12,4
19,87,60
280,128,42
63,359,1
82,372,77
104,131,67
35,31,71
114,95,53
301,187,37
361,201,10
347,303,77
363,247,26
46,311,68
65,324,98
153,144,56
378,262,58
181,391,81
74,265,54
201,77,19
132,206,86
315,327,81
81,160,7
347,316,35
111,39,10
143,220,83
41,209,48
335,161,16
118,163,82
324,268,26
172,399,88
111,389,43
56,224,79
138,34,99
124,99,89
335,282,61
118,55,87
236,47,62
282,163,74
235,51,1
330,325,50
289,58,52
132,340,90
388,266,54
192,391,84
393,381,56
30,292,1
374,102,23
164,292,37
236,397,35
2,230,47
48,346,83
194,171,23
3,51,20
108,104,4
261,346,62
131,236,4
76,300,71
346,161,25
34,340,9
340,346,19
276,102,60
92,281,30
367,220,4
353,285,12
154,341,51
71,343,47
387,54,43
290,121,95
18,187,34
386,354,11
293,126,50
45,61,56
383,285,23
98,301,76
95,3,39
293,247,82
298,362,21
375,57,65
339,134,3
399,185,90
314,77,94
88,0,37
267,231,88
179,118,41
346,295,96
368,54,97
313,118,96
137,121,25
1,260,93
183,8,74
362,239,90
108,359,14
182,308,57
89,80,5
278,245,76
66,362,38
176,5,9
267,352,63
360,314,22
179,239,18
184,354,35
5,86,93
332,252,73
161,370,98
202,371,1
279,362,78
58,134,95
237,365,19
89,201,79
314,319,86
33,306,6
19,142,87
198,373,34
253,80,78
327,258,74
65,258,25
313,360,49
244,260,4
252,84,20
49,21,29
54,365,10
53,140,57
72,153,2
396,250,75
382,86,89
192,191,66
338,16,52
123,91,84
250,132,68
315,261,72
232,263,7
254,22,83
199,86,56
185,151,32
226,189,45
364,153,70
377,92,50
129,27,92
215,30,2
349,30,13
132,261,66
183,263,19
250,24,87
21,201,80
7,266,94
342,27,68
372,135,13
27,100,12
60,48,82
280,317,58
25,27,8
233,205,90
16,207,72
398,272,62
398,43,52
315,274,78
39,339,82
72,287,73
166,151,94
298,41,26
256,44,53
187,210,7
206,223,31
118,339,87
44,161,71
145,213,27
324,215,69
136,164,91
134,320,87
138,210,46
28,338,50
157,223,99
36,162,100
215,164,80
201,266,15
60,290,42
27,113,67
384,387,11
84,95,74
337,275,92
103,108,66
194,226,70
180,328,90
326,382,98
92,215,49
37,279,7
18,0,10
4,102,52
279,41,2
105,154,88
339,55,16
243,118,73
108,159,25
182,108,55
187,223,68
99,339,3
154,46,68
352,290,50
38,100,12
217,331,30
217,102,99
222,180,3
367,275,59
152,121,82
298,175,70
311,114,90
223,1,61
11,347,31
140,3,54
277,237,53
263,339,9
1,73,2
243,360,75
209,224,66
214,302,92
11,239,85
355,49,21
52,240,67
186,240,39
258,116,93
203,180,100
103,242,57
381,186,52
59,172,11
274,60,50
3,240,39
168,307,30
314,361,93
214,194,74
313,173,17
244,73,55
142,291,80
271,176,65
221,355,74
128,127,99
202,76,27
362,65,96
307,358,14
64,371,49
22,374,65
116,9,91
253,243,43
220,66,82
10,256,59
170,245,15
192,4,43
376,350,85
35,20,3
114,84,65
12,302,85
232,305,62
366,305,37
264,28,90
47,259,74
186,374,92
253,135,19
40,256,50
301,297,6
153,133,51
265,374,63
158,248,43
22,387,24
144,84,79
378,251,83
345,74,91
75,250,72
157,23,94
88,189,95
248,141,84
146,130,89
271,310,52
109,248,74
357,84,93
7,200,11
169,33,98
348,264,43
378,372,2
75,371,13
42,194,82
331,31,67
372,69,24
391,82,5
107,323,20
289,34,29
46,313,43
187,23,91
211,380,68
104,25,97
49,89,52
35,154,8
136,206,32
263,18,43
28,151,52
284,77,40
201,308,93
41,90,32
294,270,25
242,80,60
123,388,75
257,388,87
296,316,15
340,93,52
326,195,55
372,311,45
14,337,25
201,200,66
27,47,49
370,157,20
153,388,17
328,389,12
144,339,60
273,224,93
240,276,62
377,281,31
358,39,59
261,335,99
118,286,54
104,388,14
178,337,45
71,211,73
217,265,21
235,53,63
18,55,38
78,106,57
9,272,60
193,56,11
231,348,94
358,160,95
270,276,97
36,109,49
127,227,4
173,114,68
388,39,83
85,230,45
85,1,66
186,53,7
62,283,16
318,209,74
106,60,3
133,163,97
124,114,20
380,40,40
3,53,17
182,284,8
168,120,19
38,47,74
98,61,28
216,53,5
133,55,19
265,174,63
251,276,22
209,279,24
242,227,58
66,230,29
390,61,15
106,302,21
202,10,63
334,166,64
124,356,85
298,243,19
397,222,54
163,55,27
290,244,47
183,118,17
288,171,34
54,4,92
334,287,37
100,120,68
31,20,86
135,77,80
207,367,22
301,2,4
89,311,100
163,297,85
369,136,57
281,23,98
148,137,62
308,126,39
98,316,36
354,13,91
137,244,87
271,244,20
178,16,81
202,373,64
320,365,8
232,252,6
347,239,86
116,77,63
195,370,58
167,308,83
148,29,60
10,324,47
32,83,78
123,201,83
169,88,59
155,190,57
67,77,75
83,21,68
248,88,92
234,190,42
41,24,34
354,255,27
151,155,70
51,217,66
305,70,75
361,379,25
56,268,57
116,319,60
14,42,13
393,304,28
90,37,16
169,330,98
310,40,72
241,206,37
356,156,97
249,30,9
72,397,38
287,322,81
218,222,11
23,212,16
9,85,59
69,99,82
261,40,99
185,395,74
240,102,11
364,397,61
312,207,64
298,43,46
143,169,41
215,274,27
178,392,84
85,164,82
250,268,73
2,166,54
277,105,92
48,282,86
392,92,21
356,398,31
254,387,62
9,327,95
105,35,66
229,330,32
284,266,10
270,102,78
330,153,23
206,346,14
29,161,35
103,110,66
263,99,77
249,164,64
340,282,76
18,2,38
152,231,5
377,349,71
196,274,80
96,336,79
201,389,10
275,338,19
8,223,71
27,236,62
154,277,10
374,280,75
131,293,4
57,115,89
48,295,43
222,182,38
189,234,74
230,272,12
271,44,25
376,97,97
133,339,55
166,287,45
152,352,36
207,288,56
31,62,96
110,355,97
380,216,14
289,357,46
113,397,13
283,54,86
85,298,75
225,49,21
323,355,68
276,280,17
348,119,34
339,70,22
366,173,52
77,70,2
316,352,47
314,242,98
396,52,24
181,127,40
272,282,53
76,370,43
142,172,25
288,226,90
210,306,52
8,357,26
223,245,86
149,67,4
264,17,1
350,57,31
11,362,54
314,134,53
38,236,30
313,175,12
43,314,10
65,73,18
266,63,81
147,371,19
73,193,6
255,170,9
279,298,23
394,248,35
320,70,48
378,240,29
190,189,95
93,256,43
167,242,15
35,22,91
174,366,81
26,202,65
141,189,85
31,317,45
58,191,63
199,130,32
350,299,3
33,363,12
281,199,64
396,186,63
93,148,91
79,250,73
132,76,15
271,191,98
197,205,96
123,27,100
68,91,27
375,248,95
12,196,81
361,313,63
116,253,8
317,243,39
41,79,59
60,92,75
13,17,69
211,261,18
233,20,57
357,315,31
153,27,73
232,320,61
378,374,26
135,387,99
83,197,53
317,135,15
368,366,77
239,215,61
192,140,6
338,194,53
104,27,66
16,143,75
250,310,74
150,143,87
365,31,57
315,210,92
70,379,77
144,328,89
331,154,62
127,95,2
187,146,8
310,216,8
370,267,17
34,318,98
309,28,11
340,95,94
331,46,90
284,200,94
55,111,56
349,329,32
127,216,1
316,152,88
27,49,88
159,205,48
227,339,38
210,106,45
399,42,23
55,232,50
344,106,5
60,347,66
275,272,41
346,152,91
203,103,25
318,90,44
175,41,90
180,385,66
20,167,64
307,160,15
205,149,36
298,111,12
91,47,29
55,124,8
351,388,33
103,286,81
277,173,50
298,232,50
302,122,49
140,289,48
286,114,12
57,291,33
38,49,5
291,229,89
198,1,27
175,283,35
390,171,29
158,50,29
140,181,45
214,130,45
84,286,24
276,227,97
279,232,49
141,2,66
246,55,50
399,297,62
94,186,75
302,364,43
374,240,87
390,184,46
114,20,16
274,9,93
26,136,83
256,369,66
283,243,93
126,259,68
308,7,52
46,7,61
385,190,57
371,292,56
156,138,95
73,369,100
95,128,22
72,144,30
259,7,16
0,12,25
313,243,55
63,68,30
366,254,15
364,144,62
231,29,74
317,69,82
93,324,82
19,146,15
46,20,46
352,26,73
123,203,20
49,25,79
324,193,94
257,203,22
293,385,82
241,195,58
347,362,2
70,313,88
238,311,21
7,149,21
153,203,69
278,383,79
148,273,66
104,203,85
296,373,32
222,158,8
122,220,3
208,260,35
326,23,13
231,392,55
391,381,24
14,394,7
124,37,2
41,268,3
160,219,34
261,271,64
151,399,21
99,209,81
49,388,43
305,314,77
125,383,71
273,281,82
92,206,35
205,83,54
138,93,58
96,325,74
256,48,85
187,214,27
76,346,72
73,48,52
59,150,10
372,381,72
124,279,20
191,40,32
303,281,99
250,391,80
324,340,2
23,348,29
138,335,99
193,5,14
163,99,94
256,290,89
11,230,42
38,104,42
10,5,93
230,274,34
4,227,46
210,66,39
330,397,22
366,54,51
297,220,50
27,359,52
223,5,73
214,185,80
374,174,76
272,163,85
318,279,86
18,246,97
78,297,35
91,236,81
22,365,76
259,49,25
295,231,75
66,179,91
319,359,32
332,298,94
290,301,4
101,136,28
343,164,52
334,344,4
100,177,6
315,65,97
31,77,79
61,185,22
135,134,74
322,226,59
88,59,29
181,250,48
146,0,66
354,178,92
51,140,5
290,193,7
343,56,99
329,121,84
12,185,72
3,365,28
116,242,80
295,244,66
317,3,72
19,309,49
179,298,49
327,196,25
313,298,11
258,362,8
137,301,48
211,250,18
63,123,99
12,306,81
34,65,22
306,258,29
158,131,60
204,247,68
42,185,78
9,8,82
52,378,91
211,371,29
137,193,96
40,260,96
169,145,5
122,33,69
320,314,3
3,378,30
218,266,32
359,242,89
102,320,34
284,68,55
0,309,86
19,322,99
93,271,26
201,70,54
165,376,96
354,312,35
206,148,94
192,250,97
49,201,82
40,381,63
62,140,25
81,153,41
120,81,46
226,19,95
9,250,82
23,148,42
331,35,66
157,148,70
317,366,81
160,153,80
146,255,16
27,38,30
285,333,16
178,207,17
324,261,83
398,210,2
217,135,85
370,377,91
224,30,12
243,43,14
0,322,67
41,94,41
187,148,12
206,161,32
30,164,15
197,341,49
379,89,5
318,79,44
282,156,100
6,221,13
331,277,79
317,379,19
143,226,2
110,49,54
297,141,69
13,382,86
118,398,29
30,56,29
139,228,98
92,382,76
309,151,29
180,266,72
240,280,22
196,210,64
215,223,84
256,224,52
200,100,64
379,331,3
2,344,64
131,229,86
277,283,4
277,54,28
103,167,80
356,347,5
106,172,56
78,339,78
59,97,38
231,352,47
224,164,86
339,114,41
77,114,36
131,350,12
337,226,64
115,113,61
202,1,2
297,275,79
108,110,49
242,339,45
223,60,45
200,342,35
57,293,49
263,398,45
395,288,47
128,173,63
375,50,61
320,114,9
11,298,28
314,70,78
355,108,70
107,6,26
341,173,19
179,111,87
313,111,54
29,352,38
10,73,93
128,294,41
72,133,83
325,350,70
327,130,75
313,232,33
244,132,8
54,237,92
73,250,3
40,73,36
334,291,47
58,356,74
347,230,39
58,127,94
199,66,22
256,371,38
0,122,20
179,124,6
294,74,99
354,125,31
32,74,60
211,76,53
252,77,12
68,27,57
250,4,42
73,371,53
255,119,73
202,256,35
274,132,50
361,20,66
232,135,84
273,136,2
181,318,66
220,246,54
5,92,10
165,81,88
151,146,57
241,76,51
53,254,14
158,307,4
139,28,36
218,321,4
215,23,49
146,189,48
233,77,75
271,369,7
252,90,4
95,372,34
398,144,12
389,361,49
268,34,73
37,138,41
377,206,33
206,324,72
239,272,5
25,20,42
159,20,22
269,151,100
236,203,75
81,100,91
227,154,94
157,324,85
317,313,50
391,262,6
160,100,38
335,101,64
99,90,46
178,383,70
90,270,37
272,18,91
370,324,26
136,157,43
48,273,23
134,313,91
134,84,42
92,316,25
248,334,66
289,335,65
201,259,30
349,157,52
261,273,53
242,31,88
283,32,4
247,375,59
286,37,6
263,319,82
29,152,55
296,267,90
180,321,60
254,270,55
243,111,53
14,288,88
55,60,51
335,343,80
99,332,64
319,106,5
219,168,96
115,47,64
323,225,66
290,48,86
240,227,30
326,267,100
331,345,59
243,232,31
91,104,3
36,168,28
96,219,25
369,48,19
71,391,67
186,112,91
117,278,74
115,168,84
307,109,6
173,294,62
126,182,7
161,176,34
73,292,34
59,394,63
353,117,81
210,297,42
110,359,29
177,120,63
24,292,67
43,305,83
332,179,61
258,230,97
141,59,99
260,10,50
301,48,4
380,112,18
209,230,59
154,294,1
195,295,81
47,131,26
360,362,99
382,121,22
179,58,20
156,303,94
290,303,52
257,126,89
362,179,57
133,356,25
274,295,43
274,66,28
174,128,78
193,370,91
172,18,51
158,120,95
232,69,62
278,185,53
190,72,14
253,357,84
19,190,87
5,26,36
10,370,57
373,193,66
183,298,7
109,120,21
307,364,28
21,7,69
141,72,27
163,356,7
148,196,25
275,8,86
137,303,57
104,126,69
398,78,15
329,244,43
26,206,89
375,131,23
287,247,93
287,18,100
366,311,25
56,85,93
372,62,30
14,88,58
187,16,26
46,77,9
338,185,9
213,190,25
144,319,70
23,29,60
157,29,17
239,327,25
280,365,87
82,380,41
114,332,21
241,373,89
158,375,32
83,201,91
212,86,5
69,37,100
196,78,43
275,142,97
5,281,97
187,258,45
132,93,39
76,161,36
29,86,12
328,153,61
144,332,87
138,258,60
28,386,22
229,376,51
196,199,27
201,314,13
8,148,68
127,99,77
99,37,58
44,101,2
233,266,33
379,320,81
90,217,44
62,384,76
370,271,50
122,169,99
323,159,21
194,45,26
23,392,23
152,48,24
64,164,57
372,317,18
69,279,16
91,38,6
160,397,7
289,282,3
397,81,18
132,335,39
209,30,90
314,46,65
173,107,19
365,277,76
117,212,70
282,279,18
194,395,61
205,32,40
325,97,54
214,0,72
288,151,4
339,116,74
36,115,77
237,105,55
283,221,59
228,285,14
302,234,37
154,107,7
300,161,53
30,300,100
145,287,82
360,175,9
54,105,59
399,288,21
347,98,74
108,341,92
316,290,24
168,126,93
225,108,42
115,236,81
244,121,22
189,185,5
230,223,87
271,224,4
307,177,34
100,113,77
315,1,55
174,62,25
278,119,15
135,70,72
80,134,86
43,252,60
387,62,47
65,11,79
192,52,93
334,172,79
320,237,95
149,355,10
61,13,6
66,357,2
262,3,81
253,183,25
65,132,10
390,188,49
357,11,47
183,124,65
296,1,66
34,1,66
125,119,10
218,81,48
130,234,44
190,248,99
223,196,75
369,250,64
281,137,26
93,315,15
5,202,34
225,242,63
269,19,36
246,301,69
287,302,82
61,255,42
9,65,73
317,181,2
162,307,9
14,143,47
46,361,6
32,197,41
192,186,43
373,261,72
250,127,43
95,253,10
56,261,34
185,146,9
165,204,20
271,371,17
194,87,25
229,81,33
270,82,48
289,95,24
60,272,92
242,20,5
151,390,70
247,364,66
285,390,100
233,200,51
178,264,60
123,328,9
296,256,9
180,81,81
218,336,6
166,146,9
4,84,78
377,329,93
215,267,96
289,216,39
349,267,44
393,310,10
250,261,52
296,377,30
203,149,98
134,315,4
367,28,63
248,336,14
330,375,91
209,85,24
71,380,18
286,39,28
310,396,13
62,331,15
84,90,66
59,33,41
242,154,26
173,283,36
80,55,95
392,98,48
1,176,47
307,219,21
71,393,13
305,331,85
381,289,66
4,339,68
23,352,39
100,47,46
334,214,72
17,278,13
380,101,45
251,216,98
108,167,27
154,283,13
135,4,81
52,235,100
186,235,96
38,108,45
244,176,75
381,181,53
110,361,81
232,58,59
3,235,69
237,173,16
209,340,45
388,342,77
140,240,68
267,281,20
170,348,46
82,235,23
348,125,15
174,238,59
232,179,31
237,294,80
3,127,73
383,348,5
121,348,51
88,171,11
179,60,1
5,136,95
24,186,49
354,61,75
101,369,94
183,179,45
12,297,75
130,60,43
171,61,8
253,359,22
280,4,31
104,7,97
362,302,74
40,251,78
246,356,4
12,189,11
320,305,67
347,179,23
33,248,42
368,238,72
398,80,29
26,208,88
282,134,56
158,364,35
53,82,26
130,302,81
312,13,3
245,23,21
262,192,55
30,34,29
164,34,90
62,252,91
269,87,59
351,126,13
26,329,80
273,206,28
83,311,62
162,375,35
281,326,25
60,327,59
41,85,60
160,36,33
60,98,99
220,316,9
294,265,91
32,265,39
247,190,77
266,203,77
159,77,58
49,205,87
324,373,58
16,28,14
48,209,20
39,389,99
328,263,80
92,23,81
23,152,65
157,152,50
151,337,29
305,252,98
379,201,63
291,88,13
62,265,36
310,101,62
282,268,7
227,332,43
309,142,49
180,257,12
166,322,83
157,273,27
224,34,23
99,268,84
145,155,27
360,43,16
272,196,74
136,335,82
2,106,99
370,273,59
34,324,98
106,163,44
133,37,29
215,335,15
311,43,15
27,284,66
393,378,74
319,163,97
310,343,36
304,40,3
120,219,64
226,386,93
17,212,31
41,340,47
163,37,51
397,204,79
8,163,20
300,271,34
263,389,39
337,338,31
175,276,91
358,397,74
124,230,16
256,349,53
127,235,52
209,274,34
121,161,14
200,225,9
10,64,3
106,297,32
288,45,66
367,338,23
64,300,23
163,279,64
256,241,100
388,397,71
66,346,51
195,231,59
360,298,91
38,284,12
126,131,27
225,110,86
156,239,6
371,164,48
189,187,61
68,126,34
1,136,2
288,166,82
100,115,63
279,346,17
12,2,81
320,118,71
306,183,53
359,46,43
259,108,48
130,223,87
195,352,58
93,75,14
257,183,2
274,352,43
389,339,39
100,236,3
339,252,89
121,295,45
195,244,41
198,249,13
220,8,59
10,198,33
362,357,84
95,242,75
7,129,93
301,347,50
320,360,33
213,234,53
58,360,60
75,300,37
295,303,71
317,62,54
179,357,59
198,370,12
290,373,1
128,311,22
361,253,78
158,190,55
125,13,37
386,17,68
190,142,51
369,373,24
363,299,48
93,209,61
90,140,34
296,245,30
315,258,9
245,199,25
23,86,9
264,212,40
157,86,46
234,306,94
41,140,93
187,194,89
114,389,47
296,137,88
122,213,42
172,330,57
326,245,20
385,330,25
285,392,99
352,382,64
71,140,14
62,320,39
48,156,53
20,323,89
144,389,48
185,390,56
37,263,64
273,274,84
83,379,98
386,151,34
262,381,22
129,266,2
355,20,36
122,226,21
120,153,76
221,205,42
166,269,71
188,28,36
78,156,9
372,374,3
333,382,15
314,103,67
291,385,26
203,43,59
142,33,96
288,87,45
367,151,44
397,259,82
13,333,44
200,388,54
11,223,10
43,175,82
304,216,36
340,398,85
92,333,77
119,170,67
50,336,31
91,108,28
149,49,100
302,291,69
314,116,22
355,154,7
219,293,93
327,55,90
272,156,69
395,226,59
265,345,12
110,242,35
237,283,86
80,70,32
93,9,51
387,227,16
115,293,47
357,55,54
293,299,70
375,109,89
320,173,38
394,122,32
210,301,29
265,237,11
237,175,23
116,114,12
369,65,94
355,167,39
126,307,52
98,245,16
184,285,3
202,73,9
67,114,25
232,181,51
58,65,57
378,235,87
181,135,49
101,371,45
390,245,20
40,132,83
34,58,75
359,114,32
28,14,96
33,358,33
19,194,75
308,68,77
82,250,76
260,256,17
61,312,49
377,23,88
294,254,54
211,256,32
370,249,35
351,7,45
254,74,12
350,307,61
303,195,45
0,194,81
261,198,87
62,254,33
172,385,50
268,93,76
42,312,47
14,213,86
344,88,59
330,190,90
242,77,17
333,195,47
51,280,28
85,93,88
252,270,76
379,311,81
136,324,35
81,388,81
310,211,62
273,329,13
37,318,79
28,269,31
69,270,88
69,41,99
201,197,86
25,200,11
352,329,48
159,200,90
233,149,82
250,318,44
16,151,75
222,219,7
103,39,21
189,42,80
268,335,19
180,259,99
221,31,93
185,337,11
380,24,25
121,29,29
356,340,5
194,278,59
142,88,89
92,267,30
331,283,95
110,284,21
27,286,62
75,34,27
187,275,70
272,319,70
346,268,13
230,93,33
20,283,44
307,47,35
334,150,71
124,340,79
191,101,22
237,217,15
149,104,30
316,281,23
80,4,14
66,106,84
145,399,31
319,286,95
84,389,20
87,394,13
235,292,55
288,155,12
100,104,51
193,295,15
279,335,71
91,284,64
149,225,23
94,289,21
52,292,2
360,179,17
327,2,2
387,53,66
211,56,5
290,349,33
376,160,43
68,7,1
188,338,27
329,48,18
144,2,84
397,219,19
223,66,47
214,246,34
322,45,48
308,110,36
112,235,81
387,174,69
373,239,78
373,10,26
290,241,71
191,235,72
347,223,52
72,18,45
75,289,97
364,126,55
61,125,89
225,233,16
32,67,11
271,349,97
49,7,79
202,249,65
361,242,71
149,359,49
185,16,40
364,18,19
229,59,31
363,59,3
308,123,24
368,174,23
239,23,52
137,241,96
285,139,19
178,13,88
123,77,99
202,370,9
257,306,32
343,346,64
296,5,2
86,195,71
227,134,42
61,367,98
47,203,72
262,128,85
19,141,37
371,300,10
95,365,95
329,303,66
348,316,20
86,316,88
287,306,21
306,319,9
347,357,80
144,257,15
166,16,67
326,5,23
111,80,6
331,83,17
234,187,11
349,137,52
127,24,46
178,255,76
