Source,Destination,Capacity
150,14,42
40,142,48
161,23,18
67,16,12
52,116,14
164,177,40
42,188,13
2,115,8
76,64,36
9,11,21
22,93,5
108,133,16
115,172,10
116,137,11
73,175,46
129,76,36
53,117,27
86,114,19
165,29,46
57,87,5
177,3,29
77,65,42
76,100,7
68,96,13
84,190,21
149,170,47
55,126,29
27,64,24
19,60,40
152,95,37
125,78,29
98,124,17
138,197,39
191,23,33
116,29,23
156,65,44
62,58,35
83,81,50
168,39,17
100,170,2
46,199,16
85,41,35
112,144,7
177,124,48
178,89,24
84,82,44
75,113,16
35,40,13
28,1,41
142,23,34
33,116,45
34,81,22
181,14,34
105,141,39
10,132,48
76,77,11
49,60,24
163,82,30
157,151,13
39,195,5
126,163,43
72,192,41
51,169,48
198,39,50
122,49,1
126,199,38
173,131,21
137,65,47
177,101,16
83,94,12
29,123,29
183,181,1
95,68,11
96,33,30
40,132,43
1,24,28
195,155,43
166,128,15
25,89,46
167,93,48
104,153,35
65,45,35
50,182,27
110,196,2
2,105,23
77,19,28
22,83,44
28,14,3
81,169,16
147,114,20
120,97,10
154,10,20
39,172,4
140,75,43
187,7,2
78,100,25
151,84,10
57,77,20
189,196,1
55,116,23
161,134,39
106,198,10
53,192,37
179,39,37
78,136,40
193,86,26
30,59,12
16,161,28
17,126,4
177,78,15
9,122,1
1,181,9
103,49,19
75,67,2
122,62,50
143,85,1
134,153,16
41,74,18
106,54,44
165,140,32
13,12,8
126,32,24
38,185,12
186,83,43
184,10,47
43,34,46
197,92,21
96,46,30
41,110,22
182,49,28
54,129,37
33,106,1
148,56,22
194,23,27
120,74,4
93,120,15
45,80,29
145,167,29
191,134,16
23,141,47
131,3,47
58,19,20
77,32,20
49,50,17
89,86,50
54,165,47
150,102,9
27,31,16
125,45,21
97,126,20
89,122,42
171,161,7
83,48,27
55,129,1
62,25,45
88,163,49
48,90,28
20,28,1
65,179,45
126,9,28
38,162,15
51,15,17
104,107,12
15,178,10
88,19,30
113,192,29
34,48,7
52,96,7
133,170,28
79,199,25
110,186,36
156,153,27
157,118,38
77,9,10
155,194,26
80,14,24
66,116,33
26,43,8
18,39,48
151,74,3
112,3,29
125,22,18
23,154,47
78,90,13
137,176,37
178,177,45
189,186,20
197,190,41
160,159,50
162,89,11
134,107,46
181,102,20
0,27,24
99,149,33
20,5,49
146,81,1
118,162,31
111,123,28
23,10,27
9,112,25
68,161,27
135,71,23
80,135,46
41,64,23
60,77,16
152,160,24
102,159,14
14,46,49
88,32,33
128,68,27
120,64,43
25,92,9
199,128,39
31,135,28
191,124,48
151,51,25
145,157,10
186,158,31
58,9,46
185,193,36
109,91,28
196,59,24
175,36,41
195,14,4
52,194,34
0,4,29
59,90,1
32,136,21
44,190,50
181,79,42
118,139,6
65,133,9
98,81,29
16,128,20
178,190,34
76,142,18
136,193,20
122,29,35
4,10,3
57,165,43
131,114,20
89,197,6
136,49,27
108,67,39
87,44,21
27,142,50
54,96,41
80,148,23
187,131,36
132,195,35
133,160,17
11,134,49
44,82,34
85,83,3
192,66,29
62,136,28
22,63,39
75,155,22
133,16,50
192,102,26
144,25,31
55,96,27
28,79,19
96,134,47
134,97,2
173,88,41
45,168,28
192,187,7
31,4,42
185,62,49
131,91,26
49,138,38
50,103,40
139,151,40
182,173,9
14,180,1
135,61,16
161,199,11
81,90,20
87,21,48
27,119,5
67,192,4
133,137,34
53,28,20
152,150,22
158,81,32
30,124,9
191,78,8
164,124,48
56,33,2
170,55,27
137,107,14
157,85,20
22,40,42
8,142,35
108,80,24
94,145,23
103,114,35
34,51,25
19,151,18
114,123,11
39,129,34
37,56,22
192,79,40
23,121,39
104,195,20
197,157,50
90,31,25
21,197,47
60,188,11
181,69,17
64,158,28
56,154,5
29,57,4
122,19,35
41,31,49
106,11,50
78,178,30
112,91,19
97,191,26
70,174,47
124,65,28
56,10,2
143,78,7
2,39,3
55,194,11
116,61,10
22,17,12
182,6,7
26,167,22
61,125,48
129,0,2
188,86,35
120,31,27
134,195,3
139,44,42
132,5,2
186,125,49
156,133,18
157,98,24
163,29,15
29,178,13
94,158,35
168,107,50
155,174,17
1,79,7
66,96,30
106,132,21
141,10,38
44,157,14
23,134,36
64,135,32
90,44,42
131,45,48
150,95,23
110,22,9
102,18,26
75,1,3
148,134,3
41,8,8
46,123,29
6,50,13
32,188,40
37,154,43
97,168,41
14,170,42
189,22,25
42,89,26
55,171,39
115,73,40
195,102,15
87,11,48
173,163,38
79,156,16
11,101,49
98,169,46
56,23,49
171,10,33
173,199,35
166,160,50
126,87,36
132,18,7
124,163,27
29,191,31
90,21,25
149,107,38
116,159,11
101,30,45
33,161,40
52,174,35
45,135,8
166,16,34
170,166,39
3,138,15
76,122,4
123,54,12
124,19,19
77,87,6
75,14,27
21,43,49
66,194,6
67,159,40
195,79,37
139,178,21
92,103,1
133,104,25
44,26,43
98,146,11
64,4,36
191,45,2
10,33,44
90,142,2
82,138,33
55,184,50
101,151,8
176,102,15
110,120,8
48,145,47
81,93,2
168,61,42
0,105,44
18,153,10
155,128,29
153,198,49
32,57,16
192,46,18
29,168,45
95,113,26
135,149,14
142,45,4
106,122,25
126,100,45
59,47,42
173,32,3
45,112,24
99,83,27
111,57,1
56,121,12
57,86,29
76,99,29
108,168,21
120,142,39
155,20,30
45,148,8
187,52,23
132,116,41
24,174,33
57,122,25
58,87,44
123,67,13
124,32,49
69,96,46
14,160,11
55,161,24
110,97,47
62,57,16
176,79,43
150,170,44
27,99,41
153,175,11
74,31,26
193,131,47
51,47,19
82,151,37
3,7,30
197,101,43
102,129,2
35,39,4
54,89,4
14,16,49
149,61,27
67,28,46
52,128,40
44,124,36
98,15,5
17,27,43
62,178,34
22,105,5
87,122,14
88,87,21
134,54,48
40,10,43
194,68,4
38,86,4
185,19,27
171,121,46
177,15,46
89,131,45
22,141,31
124,9,29
68,108,19
14,137,35
161,156,47
81,47,3
86,162,24
126,198,40
32,191,28
179,61,40
152,107,38
132,129,18
144,103,22
102,106,14
8,99,46
154,153,41
74,44,20
146,149,38
193,144,20
13,34,41
126,54,31
104,152,34
123,165,36
189,110,35
116,126,17
55,30,21
142,35,44
33,128,38
34,93,16
93,142,28
180,147,15
39,171,27
105,153,45
16,75,37
17,40,44
176,33,38
121,97,2
66,161,26
146,41,6
4,186,6
32,168,15
199,16,22
89,144,7
101,118,36
7,111,48
8,76,35
107,198,7
134,152,10
73,56,20
74,21,24
59,158,28
133,107,15
46,188,18
71,132,14
145,81,4
9,157,15
176,154,42
96,45,44
60,122,4
141,196,26
107,54,48
181,3,2
199,137,21
105,130,47
10,121,4
16,52,14
42,190,48
54,164,43
168,149,9
188,164,49
40,0,5
195,23,4
180,160,45
179,195,40
111,60,18
97,125,45
138,163,44
150,137,28
110,64,18
55,128,4
61,59,47
47,124,46
39,40,23
198,64,23
165,116,16
90,122,27
131,123,6
138,19,2
157,32,4
84,48,15
129,199,27
40,121,15
74,34,9
155,108,9
106,66,21
52,95,28
111,181,7
198,149,11
177,126,16
97,17,42
135,129,10
88,54,50
73,154,42
34,83,5
74,119,10
180,137,41
44,127,22
119,41,46
17,30,6
108,148,14
54,177,13
176,23,10
194,71,11
13,145,34
126,165,39
133,61,33
172,132,7
192,147,33
159,199,39
16,150,47
103,38,40
161,159,3
181,137,17
180,29,9
65,191,37
131,136,42
23,45,45
137,67,39
15,190,37
135,106,2
141,186,37
59,4,3
99,40,18
104,155,45
137,152,2
110,198,29
116,129,33
120,99,36
121,64,44
93,145,35
180,150,8
4,153,40
32,135,11
198,18,10
58,44,23
145,12,22
13,158,29
59,125,3
193,88,9
65,168,46
30,61,14
166,71,22
57,164,20
165,106,30
123,109,42
197,58,32
29,102,38
75,69,31
149,18,22
88,188,2
134,155,19
41,76,49
87,43,5
60,89,43
5,153,13
132,194,18
112,136,24
104,132,4
105,97,17
130,41,17
110,175,48
163,38,34
109,67,29
54,131,22
129,45,43
19,173,23
100,18,1
140,54,30
125,191,1
191,136,7
157,143,46
114,181,1
181,91,22
18,64,17
179,18,39
79,80,6
125,47,2
118,151,24
56,176,46
35,153,36
117,192,35
9,101,3
42,49,29
55,131,18
1,160,13
75,46,26
68,150,29
88,165,6
95,24,4
101,98,43
134,132,49
12,26,21
64,36,9
49,173,23
84,51,44
183,173,8
135,96,39
80,160,4
8,141,14
121,198,6
161,5,17
133,172,39
194,2,1
93,99,46
11,146,42
45,59,15
144,181,4
31,124,8
185,182,48
2,97,7
149,116,28
14,71,3
80,16,45
60,187,5
35,130,26
150,117,25
82,62,34
136,182,22
28,91,21
161,126,20
155,52,35
165,96,42
171,176,8
83,63,29
69,128,7
14,192,36
129,179,44
190,9,3
80,137,21
121,175,45
194,159,13
141,153,7
132,184,39
52,75,39
38,177,28
133,149,32
72,53,37
158,93,15
91,152,14
170,67,39
164,136,49
156,132,20
76,23,49
122,139,18
128,70,5
168,106,12
34,63,39
19,163,45
74,99,16
160,102,13
11,159,3
4,120,9
133,5,49
23,133,40
192,91,14
191,126,46
137,155,33
149,129,12
42,3,15
196,61,15
135,194,26
67,96,15
107,132,23
72,174,18
79,70,45
37,153,26
65,135,48
57,131,34
171,153,35
197,25,35
182,162,7
95,14,23
26,143,39
100,129,36
141,130,37
111,138,37
49,163,37
105,64,41
10,55,33
124,77,38
90,164,31
123,112,15
127,82,17
33,75,29
199,107,9
30,149,1
86,50,20
164,149,38
23,110,1
97,59,42
137,132,18
130,93,28
109,70,5
87,131,20
161,80,28
33,160,5
126,122,41
18,31,48
133,18,29
78,82,25
119,83,40
193,32,29
159,156,38
10,176,28
197,182,1
29,46,40
47,94,41
128,168,14
147,181,21
40,55,25
53,174,43
99,141,44
100,106,18
139,177,5
158,47,32
57,144,36
177,60,8
77,122,47
123,89,49
197,38,27
183,140,24
171,166,4
189,34,20
128,24,44
33,52,36
125,135,44
194,5,48
85,98,22
72,128,36
63,196,49
79,24,10
43,101,39
84,139,36
75,170,9
136,149,46
162,58,26
65,125,37
30,18,3
71,56,7
112,57,49
197,15,50
14,159,22
15,124,33
143,44,48
129,146,34
80,104,34
155,55,3
194,126,27
18,129,45
133,116,6
178,38,39
10,45,4
101,163,42
102,128,43
109,24,41
154,175,44
133,152,15
11,126,43
112,178,39
185,162,43
23,100,12
123,187,2
197,136,32
149,96,20
176,199,43
169,74,46
155,176,37
47,48,45
106,134,20
126,112,42
45,124,42
105,175,36
56,133,48
170,155,3
143,21,44
88,122,12
40,45,35
195,68,43
100,96,27
146,63,1
78,157,8
184,175,39
3,163,39
123,79,38
196,149,14
129,159,15
161,191,43
128,14,25
18,142,15
133,129,18
53,20,20
20,72,35
25,38,33
71,154,33
31,81,39
164,116,11
131,168,35
0,130,31
55,29,36
87,98,30
155,153,2
66,75,26
174,166,27
52,140,13
172,56,15
112,191,28
78,49,47
79,14,35
118,85,28
198,194,5
71,10,27
17,39,35
196,41,34
55,65,26
41,167,6
107,112,25
173,57,26
146,40,31
46,102,23
140,109,39
37,133,28
10,179,45
138,185,42
2,175,31
3,140,24
76,124,27
124,21,42
29,49,25
149,194,24
135,30,1
176,68,30
194,116,17
161,168,7
141,110,14
113,128,32
19,84,44
133,106,32
104,79,41
16,195,37
56,2,26
109,14,22
173,178,15
106,88,34
11,116,21
12,81,38
17,196,42
78,26,44
72,95,14
157,90,7
29,170,49
75,137,28
40,179,23
96,80,40
155,166,13
162,25,10
188,163,12
179,194,38
146,17,18
46,79,9
159,136,28
10,156,49
71,23,15
57,88,14
124,178,1
76,101,32
108,170,26
134,79,6
41,0,5
139,157,17
187,54,10
18,96,39
112,60,30
98,125,13
110,99,29
15,127,32
156,66,19
1,192,50
7,123,23
88,197,30
54,55,14
168,40,22
120,0,45
79,148,17
30,106,7
3,9,6
69,183,4
102,131,4
150,28,11
168,76,33
169,41,28
153,33,38
13,59,42
53,95,30
112,181,48
186,130,1
166,152,21
165,7,9
98,17,47
178,126,6
198,184,22
90,13,11
2,129,34
76,78,14
9,25,40
196,31,23
77,43,4
29,3,35
54,176,13
134,56,17
88,89,45
135,164,4
66,150,39
38,88,26
78,124,31
198,40,15
104,33,23
124,11,29
61,71,12
41,13,49
195,71,33
187,67,46
198,76,27
35,198,24
131,135,26
101,143,38
29,124,21
75,91,30
149,40,42
102,108,23
183,182,7
0,97,13
120,13,8
20,75,9
52,107,30
111,193,2
23,80,18
104,154,5
177,138,23
130,63,20
196,8,41
62,157,38
8,186,2
162,15,33
107,79,22
187,188,35
11,191,21
151,85,35
192,123,37
58,43,31
104,10,24
62,193,17
161,135,34
81,26,41
26,90,46
60,3,33
140,112,7
188,9,34
158,17,35
184,155,36
30,60,50
10,2,13
35,175,20
164,60,36
55,153,5
157,21,29
62,49,22
156,56,46
134,154,9
54,45,48
99,196,7
19,87,49
20,52,19
5,152,24
106,55,6
12,48,42
60,88,8
31,61,15
123,144,10
16,18,28
130,40,43
103,86,16
176,156,10
134,10,33
67,20,22
33,107,22
179,161,19
100,17,37
105,132,21
191,135,47
108,137,14
182,86,44
69,29,33
40,2,4
157,178,35
49,87,45
96,168,13
135,10,9
88,164,49
161,148,25
113,108,18
187,57,33
173,122,1
93,13,44
11,60,37
65,180,17
111,147,8
90,124,28
9,136,33
35,8,31
48,127,4
80,159,44
60,101,38
146,141,16
141,175,38
13,26,29
111,183,11
50,173,37
124,122,34
115,153,31
163,50,25
80,195,37
27,189,2
34,85,6
153,36,35
195,2,40
140,66,50
139,101,29
119,43,33
2,132,40
35,129,38
42,25,33
55,107,23
153,121,31
18,76,7
78,127,28
193,77,23
16,152,16
171,175,24
91,66,49
137,33,18
29,91,32
102,75,14
0,64,13
40,100,17
160,16,2
46,180,48
126,23,10
72,52,13
118,19,12
49,185,1
61,159,37
62,124,27
7,188,18
142,4,44
19,162,11
133,184,32
91,187,21
177,165,46
42,182,2
8,189,48
175,37,30
176,2,37
160,137,41
180,152,4
27,22,6
133,40,31
30,27,27
16,129,6
156,23,21
101,87,22
102,52,5
142,125,35
48,81,45
122,30,42
94,48,3
65,170,48
185,86,24
17,130,24
191,17,7
91,79,4
177,82,44
197,60,9
69,140,47
75,71,48
96,14,24
80,149,10
194,171,20
133,161,35
167,74,14
152,174,6
198,141,35
199,106,20
170,79,3
116,108,42
76,35,15
176,159,14
22,64,27
80,5,18
66,107,16
39,153,11
67,72,35
78,81,29
51,127,15
98,59,21
83,196,15
75,192,30
55,97,47
114,183,49
169,119,37
88,131,39
8,22,29
160,150,19
27,35,33
159,191,10
30,40,44
82,87,28
102,65,14
129,168,34
21,77,31
168,10,39
194,148,27
46,170,19
23,37,5
178,60,25
77,157,17
144,147,20
135,98,11
147,72,38
180,106,25
193,188,11
45,61,45
86,62,14
144,183,10
157,122,14
122,164,2
0,175,16
195,5,8
26,47,17
53,150,3
59,81,21
126,134,36
35,132,38
36,97,34
63,51,42
103,7,18
19,44,8
174,67,2
46,147,28
11,40,21
186,41,50
22,198,13
149,10,13
79,180,41
159,60,50
46,3,42
71,176,30
65,16,22
10,80,28
199,96,49
82,185,29
156,134,35
74,101,3
160,104,48
166,184,41
92,6,48
152,20,42
23,135,50
177,193,33
16,96,8
49,44,27
90,45,28
28,70,11
176,5,5
47,83,49
0,8,41
99,130,6
19,21,23
45,159,45
79,72,16
125,39,25
165,75,15
71,68,45
16,132,13
186,18,7
118,143,40
177,49,31
82,77,11
22,175,38
102,55,30
120,189,20
155,67,35
18,141,5
82,162,22
189,59,11
108,71,20
127,84,20
27,146,48
74,78,35
139,58,16
166,161,1
192,70,26
51,94,22
57,25,44
98,26,23
3,54,19
43,90,15
89,57,21
97,61,21
109,72,13
123,199,50
96,102,5
175,17,15
101,31,29
160,117,25
126,124,23
119,85,34
24,113,35
171,132,30
77,88,2
108,192,11
142,105,26
14,148,49
21,44,44
41,22,41
140,144,44
46,137,23
11,30,42
42,103,34
136,30,9
8,110,44
80,129,41
81,94,3
33,54,45
132,176,11
120,22,8
173,177,26
39,97,23
165,173,17
31,93,16
91,144,18
9,191,32
8,146,8
0,142,43
6,185,4
13,81,46
18,10,33
31,129,12
159,135,15
10,155,38
135,186,35
101,44,40
180,194,47
173,69,3
45,149,13
117,174,28
77,101,40
14,161,28
189,13,26
187,89,5
132,153,16
89,191,7
55,198,33
28,181,47
116,65,13
134,199,10
127,74,9
129,4,40
120,35,25
160,71,43
6,162,41
86,42,49
71,179,45
126,78,41
84,118,39
149,98,3
196,30,29
101,21,12
114,140,50
48,15,40
33,152,8
134,55,14
154,33,48
99,97,25
4,125,24
133,10,35
45,126,11
46,91,24
106,136,46
159,148,45
191,180,35
17,64,38
131,49,17
163,118,8
48,51,48
60,25,11
187,66,18
86,163,7
192,181,17
57,136,1
3,165,36
15,139,6
61,106,43
102,107,44
134,176,2
187,102,8
165,163,40
45,18,31
86,19,34
184,33,29
83,130,3
29,159,11
68,1,29
129,17,33
146,186,11
33,129,18
18,0,47
112,193,23
159,125,31
79,16,6
178,138,33
186,142,12
198,196,22
170,134,36
63,8,36
76,90,15
135,176,24
87,136,26
20,195,6
140,111,38
166,20,34
112,49,50
184,154,42
163,131,27
21,47,41
161,170,38
187,79,39
18,121,12
173,144,32
172,179,13
79,137,34
39,64,49
193,122,31
71,133,45
64,8,12
90,146,32
10,37,42
117,20,44
29,136,32
100,196,49
173,180,45
66,54,14
12,83,22
172,35,37
112,170,14
151,12,50
104,166,3
70,24,2
17,18,42
115,175,21
95,117,30
88,78,23
134,45,27
107,91,14
188,165,18
180,161,49
174,1,28
45,116,25
165,32,19
191,170,18
2,154,23
157,177,48
49,86,3
183,86,23
143,13,8
128,150,17
120,146,16
148,128,13
67,140,20
60,15,29
93,12,2
78,149,28
130,196,36
150,174,29
116,32,20
156,68,46
94,93,3
153,179,26
18,134,46
93,48,22
85,44,29
86,9,30
111,182,7
112,147,45
63,142,31
97,18,35
70,1,40
43,47,39
29,149,8
75,116,26
84,85,49
21,145,33
176,168,7
169,43,7
80,194,45
87,90,10
161,39,31
60,136,32
107,68,37
99,64,45
100,29,12
198,186,42
104,179,50
165,9,4
65,71,24
124,157,24
16,66,25
90,15,20
164,193,35
77,45,43
62,182,20
147,140,43
188,178,18
93,169,17
195,37,11
100,65,30
66,152,30
67,117,37
132,97,9
139,136,4
199,187,49
152,75,34
124,13,14
149,186,16
96,180,31
62,38,11
108,5,6
161,160,9
187,69,38
74,12,41
59,149,29
154,121,45
85,21,2
57,188,35
63,119,20
137,68,8
90,136,41
2,23,17
84,62,40
131,137,26
168,55,15
40,135,26
80,171,45
100,186,1
106,80,37
107,45,15
52,109,2
92,182,28
99,41,27
184,36,18
50,185,35
197,118,29
163,62,1
127,139,14
47,30,39
33,132,35
19,197,43
120,100,7
45,106,32
199,164,6
10,148,32
152,52,8
43,145,38
77,58,43
62,15,42
161,137,46
107,166,9
78,139,8
193,89,30
138,190,30
164,62,40
0,76,29
140,199,20
60,90,24
5,154,35
173,147,25
166,108,7
172,2,8
31,63,31
112,137,46
51,41,9
49,197,44
50,162,40
149,55,8
150,20,39
116,107,34
181,7,46
180,128,26
173,3,28
44,118,27
198,176,41
10,125,40
137,166,2
2,121,16
156,179,13
128,117,16
168,153,23
176,14,20
180,164,33
67,107,40
140,91,16
18,65,39
32,149,21
112,29,31
184,134,46
145,26,2
170,199,45
190,177,26
42,50,50
55,132,20
81,41,1
181,128,21
179,55,8
199,33,15
4,23,47
17,142,26
76,191,24
9,138,25
82,122,23
35,10,31
135,97,3
187,144,33
153,2,5
99,31,40
45,60,20
16,33,23
76,47,29
136,98,15
129,59,4
120,90,43
194,39,1
179,176,49
100,32,7
132,64,12
38,57,2
104,2,49
197,193,32
68,79,30
109,117,30
14,108,49
61,40,32
87,178,45
7,69,35
162,92,30
106,191,46
27,47,50
107,156,43
132,100,8
174,66,22
198,45,30
65,159,11
31,17,15
36,132,5
157,13,1
174,102,31
167,63,23
4,36,20
118,21,4
186,76,42
124,101,43
170,68,24
171,33,4
35,23,2
69,165,15
176,148,21
195,161,24
54,122,36
128,71,26
194,16,38
152,199,11
164,173,31
137,156,4
17,11,1
103,163,14
175,39,46
11,196,1
18,55,36
32,139,3
59,93,14
79,71,47
159,180,1
178,193,50
30,29,28
164,29,41
96,160,16
182,163,6
128,192,32
148,170,17
194,137,49
155,66,5
119,143,30
6,86,47
52,53,47
166,75,8
31,30,44
17,132,14
63,99,39
193,92,42
49,164,40
197,62,31
29,106,10
170,45,5
135,87,12
132,198,12
199,108,29
82,197,24
117,75,13
163,42,44
62,139,36
54,135,50
169,85,44
19,177,7
180,131,41
3,89,22
16,108,48
75,194,44
156,2,2
1,128,4
181,95,16
13,139,47
25,193,20
99,142,28
100,107,44
126,159,6
11,29,20
166,52,50
65,149,9
71,80,44
186,30,24
63,76,38
165,87,38
109,192,46
95,28,34
80,128,43
26,157,11
146,110,21
132,175,44
52,66,21
25,49,21
44,62,50
198,120,24
90,178,12
171,23,37
42,138,47
135,100,40
136,65,12
182,32,48
88,25,36
0,141,14
27,158,34
148,39,40
74,90,30
180,108,39
46,28,10
151,44,20
78,60,17
177,182,17
77,15,23
149,120,17
142,81,5
60,191,33
33,174,3
141,36,48
181,72,19
59,83,49
126,136,4
159,170,22
65,126,48
185,42,1
164,19,2
76,135,43
9,82,16
83,31,30
96,150,27
29,60,39
190,157,3
148,160,16
41,34,12
155,56,27
139,191,43
97,194,20
198,97,11
3,187,4
9,118,42
23,16,50
77,136,39
29,96,28
121,179,21
182,9,34
188,89,26
148,16,20
133,153,28
99,11,46
90,191,18
51,83,34
76,27,1
163,32,44
157,101,36
149,97,33
14,52,18
121,35,1
161,71,13
192,95,28
51,119,1
170,156,6
189,169,19
82,43,34
28,72,49
47,85,28
128,159,27
148,137,34
0,10,50
100,97,4
45,161,36
165,77,38
192,180,30
17,99,20
3,164,16
136,199,13
183,131,2
143,58,35
61,105,49
181,170,40
179,97,27
79,159,14
158,74,1
199,75,2
64,30,35
76,4,13
163,9,26
61,141,44
162,193,47
54,102,12
155,154,31
179,133,50
139,60,13
126,90,44
75,161,50
150,75,44
1,95,7
162,49,21
106,148,10
27,4,2
18,35,40
125,18,9
30,9,18
17,76,1
171,134,7
76,125,18
77,90,41
156,5,31
88,136,48
129,137,13
0,23,3
100,110,13
33,20,30
158,51,38
159,16,46
77,126,1
89,180,14
10,36,2
124,58,37
116,54,22
54,79,7
27,125,2
154,166,34
18,156,2
180,75,21
45,30,10
71,168,41
32,60,25
56,39,4
9,193,15
102,155,16
150,52,4
168,100,4
87,112,18
161,61,45
67,54,33
13,83,41
32,96,29
98,41,27
130,110,8
117,140,11
9,49,49
108,171,40
8,4,41
162,62,34
40,36,33
100,87,40
140,123,5
97,161,10
62,60,27
128,5,36
132,155,44
52,46,28
93,47,26
30,107,19
191,61,3
91,123,20
116,67,42
8,125,22
109,28,46
149,64,49
0,121,39
154,179,36
126,80,29
79,5,21
177,162,43
89,49,13
170,123,44
149,100,30
116,152,42
87,125,27
88,90,22
34,119,16
59,63,41
44,163,38
146,31,47
100,64,40
105,179,19
65,106,6
2,166,16
108,184,27
28,75,6
120,158,39
160,194,28
67,152,42
18,110,24
133,97,21
72,1,46
158,41,43
98,139,27
105,35,28
184,179,27
156,80,43
22,0,44
54,69,3
168,54,40
154,156,18
18,146,2
74,47,7
188,69,16
11,107,17
125,129,12
30,120,13
112,159,8
24,46,40
75,128,33
135,142,31
55,33,38
176,180,19
181,29,7
53,109,43
18,2,43
173,25,46
59,40,13
193,3,37
111,50,43
90,27,4
36,56,27
108,161,40
28,52,21
21,13,37
25,163,24
100,77,42
5,68,47
111,86,29
192,160,38
186,0,40
3,144,47
197,9,30
69,89,24
115,56,24
15,118,47
7,114,22
26,127,46
67,165,18
33,23,11
25,19,45
66,20,9
125,106,5
199,55,41
30,97,23
10,39,12
131,149,46
157,58,31
48,151,43
149,54,16
122,100,20
100,198,15
11,120,9
12,85,46
172,37,7
198,175,2
78,30,44
50,197,20
196,22,17
128,116,11
74,145,38
20,174,14
194,61,2
100,54,41
179,198,28
92,50,12
192,137,17
43,157,18
108,174,39
69,66,42
80,75,38
161,149,11
113,109,26
73,36,19
173,123,34
79,116,45
199,32,14
16,176,12
50,89,45
10,16,42
170,5,19
36,154,22
90,125,48
130,198,39
149,31,43
134,168,26
19,101,44
146,142,23
66,33,4
11,97,20
180,55,3
13,27,50
71,148,32
167,85,8
58,178,30
9,173,22
77,191,30
115,154,17
135,132,19
55,23,2
176,170,21
1,52,1
60,138,15
188,144,4
13,63,37
179,175,35
105,146,44
191,149,46
56,104,45
63,0,37
2,133,46
163,87,9
116,155,5
54,180,8
115,10,11
14,107,2
80,52,3
38,92,27
192,150,22
158,8,35
97,141,1
16,153,49
196,120,3
107,191,19
19,78,33
133,100,26
180,32,4
46,181,25
65,194,29
30,87,42
70,160,24
57,190,39
173,136,30
177,106,12
157,48,50
29,128,10
75,95,12
197,84,4
102,112,32
194,195,23
195,160,12
5,179,22
119,21,43
17,10,9
171,68,35
36,23,8
76,59,1
142,41,46
33,134,50
129,71,39
37,104,33
186,196,45
152,54,11
98,83,5
3,111,25
104,14,26
89,114,39
68,91,14
196,97,25
96,159,22
101,88,22
1,150,45
176,39,17
80,65,17
26,94,21
27,59,15
181,117,43
153,135,36
169,143,10
160,174,46
39,33,43
71,102,44
145,51,31
144,86,7
35,179,46
63,98,36
131,116,17
150,166,31
28,140,28
